PartnerId,DocumentDate
10691,2022-06-02
882,2022-06-02
882,2022-06-02
10470,2022-06-02
5390,2022-06-02
6557,2022-06-02
1141,2022-06-02
8845,2022-06-02
554,2022-06-02
10413,2022-06-02
12279,2022-06-02
624,2022-06-02
316,2022-06-02
9652,2022-06-02
124,2022-06-02
12027,2022-06-02
331,2022-06-02
1387,2022-06-02
11119,2022-06-02
1804,2022-06-02
10427,2022-06-02
1804,2022-06-02
12411,2022-06-02
7341,2022-06-02
6693,2022-06-02
12411,2022-06-02
12414,2022-06-02
257,2022-06-02
11173,2022-06-02
6307,2022-06-02
9690,2022-06-02
10236,2022-06-02
10809,2022-06-02
11894,2022-06-02
698,2022-06-02
698,2022-06-02
8028,2022-06-02
6358,2022-06-02
4518,2022-06-02
6027,2022-06-02
10835,2022-06-02
6027,2022-06-02
7779,2022-06-02
11217,2022-06-02
6972,2022-06-02
11095,2022-06-02
10112,2022-06-02
624,2022-06-02
564,2022-05-31
11255,2022-05-31
8362,2022-05-31
1098,2022-05-31
12083,2022-05-31
10634,2022-05-31
12083,2022-05-31
10691,2022-05-31
8663,2022-05-31
8845,2022-05-31
8362,2022-05-31
9580,2022-05-31
1838,2022-05-31
1809,2022-05-31
11349,2022-05-31
10470,2022-05-31
10504,2022-05-31
8456,2022-05-31
1098,2022-05-31
10634,2022-05-31
11010,2022-05-31
12165,2022-05-31
11746,2022-05-31
1023,2022-05-31
8456,2022-05-31
10403,2022-05-31
10599,2022-05-31
113,2022-05-31
113,2022-05-31
9080,2022-05-31
6342,2022-05-31
7189,2022-05-31
1098,2022-05-31
8434,2022-05-31
10001,2022-05-31
10072,2022-05-31
10072,2022-05-31
11414,2022-05-31
10637,2022-05-30
1106,2022-05-30
5056,2022-05-30
1098,2022-05-30
650,2022-05-30
9908,2022-05-30
12404,2022-05-30
12404,2022-05-30
12404,2022-05-30
12404,2022-05-30
1098,2022-05-30
1058,2022-05-30
11325,2022-05-30
11119,2022-05-30
4518,2022-05-30
11352,2022-05-30
4518,2022-05-30
161,2022-05-30
1098,2022-05-30
12185,2022-05-30
6387,2022-05-30
954,2022-05-30
7287,2022-05-30
8655,2022-05-30
11217,2022-05-30
554,2022-05-30
554,2022-05-30
505,2022-05-30
8923,2022-05-30
723,2022-05-30
9541,2022-05-30
12222,2022-05-30
11399,2022-05-30
7021,2022-05-30
11292,2022-05-30
8655,2022-05-30
10295,2022-05-30
7569,2022-05-30
1430,2022-05-30
9034,2022-05-30
11444,2022-05-30
11517,2022-05-30
12402,2022-05-30
690,2022-05-30
11999,2022-05-30
9214,2022-05-30
12038,2022-05-30
316,2022-05-30
10594,2022-05-30
9831,2022-05-30
11046,2022-05-30
8927,2022-05-30
1106,2022-05-30
9676,2022-05-30
690,2022-05-30
1038,2022-05-30
1098,2022-05-30
8655,2022-05-30
316,2022-05-30
11815,2022-05-30
864,2022-05-30
12070,2022-05-30
5324,2022-05-30
6027,2022-05-27
5643,2022-05-27
8927,2022-05-27
10634,2022-05-27
11945,2022-05-27
10874,2022-05-27
11514,2022-05-27
12355,2022-05-27
6050,2022-05-27
12215,2022-05-27
7529,2022-05-27
5445,2022-05-27
7161,2022-05-27
10910,2022-05-27
12053,2022-05-27
8191,2022-05-26
6557,2022-05-26
8231,2022-05-26
6437,2022-05-26
9866,2022-05-26
1098,2022-05-26
1098,2022-05-26
9759,2022-05-26
10599,2022-05-26
5902,2022-05-26
6972,2022-05-26
8682,2022-05-26
12145,2022-05-26
633,2022-05-26
5866,2022-05-26
9212,2022-05-26
8191,2022-05-26
11601,2022-05-26
316,2022-05-26
8191,2022-05-26
5866,2022-05-26
9694,2022-05-26
1023,2022-05-26
11132,2022-05-26
1098,2022-05-26
11572,2022-05-26
603,2022-05-26
9934,2022-05-26
6173,2022-05-26
780,2022-05-25
6130,2022-05-25
1196,2022-05-25
10857,2022-05-25
8191,2022-05-25
8939,2022-05-25
10771,2022-05-25
6130,2022-05-25
9992,2022-05-25
10771,2022-05-25
6130,2022-05-25
6130,2022-05-25
442,2022-05-25
10108,2022-05-25
365,2022-05-25
780,2022-05-25
5902,2022-05-25
524,2022-05-25
8655,2022-05-25
780,2022-05-25
8456,2022-05-25
5987,2022-05-25
10445,2022-05-25
12266,2022-05-25
6130,2022-05-25
12129,2022-05-25
11438,2022-05-25
12239,2022-05-25
6727,2022-05-25
554,2022-05-25
12094,2022-05-25
10445,2022-05-25
12215,2022-05-25
10961,2022-05-25
6246,2022-05-25
6246,2022-05-25
6027,2022-05-25
9026,2022-05-25
11255,2022-05-25
6573,2022-05-24
8655,2022-05-24
11502,2022-05-24
12279,2022-05-24
10387,2022-05-24
11532,2022-05-24
12322,2022-05-24
8992,2022-05-24
1098,2022-05-24
10132,2022-05-24
8655,2022-05-24
8655,2022-05-24
12295,2022-05-24
11761,2022-05-24
152,2022-05-24
152,2022-05-24
11301,2022-05-24
9690,2022-05-24
9080,2022-05-24
11761,2022-05-24
12395,2022-05-24
6720,2022-05-24
10027,2022-05-24
11167,2022-05-24
8939,2022-05-24
1035,2022-05-24
6573,2022-05-24
5722,2022-05-24
10761,2022-05-24
9106,2022-05-24
954,2022-05-24
11966,2022-05-24
650,2022-05-24
11966,2022-05-24
689,2022-05-24
10226,2022-05-24
10899,2022-05-24
10899,2022-05-24
5575,2022-05-24
12281,2022-05-24
732,2022-05-24
10550,2022-05-24
7021,2022-05-24
11250,2022-05-24
9690,2022-05-24
8423,2022-05-24
12247,2022-05-24
723,2022-05-24
6011,2022-05-24
791,2022-05-24
1106,2022-05-23
1058,2022-05-23
5872,2022-05-23
1098,2022-05-23
10217,2022-05-23
6326,2022-05-23
9226,2022-05-23
162,2022-05-23
10183,2022-05-23
12358,2022-05-23
1851,2022-05-23
1851,2022-05-23
9833,2022-05-23
5820,2022-05-23
12260,2022-05-23
9886,2022-05-23
342,2022-05-23
554,2022-05-23
554,2022-05-23
917,2022-05-23
1049,2022-05-23
8730,2022-05-23
8448,2022-05-23
6326,2022-05-23
12091,2022-05-23
12164,2022-05-23
12164,2022-05-23
10592,2022-05-23
11119,2022-05-23
342,2022-05-23
1098,2022-05-23
12164,2022-05-23
11518,2022-05-23
4518,2022-05-23
954,2022-05-23
793,2022-05-23
6919,2022-05-23
6326,2022-05-23
10341,2022-05-23
11352,2022-05-23
6588,2022-05-23
202,2022-05-23
864,2022-05-23
12083,2022-05-23
1663,2022-05-23
162,2022-05-23
8655,2022-05-23
11605,2022-05-23
10874,2022-05-23
162,2022-05-23
7998,2022-05-23
12396,2022-05-23
12351,2022-05-23
12351,2022-05-23
11431,2022-05-23
12396,2022-05-23
1098,2022-05-23
162,2022-05-23
574,2022-05-23
7189,2022-05-23
10220,2022-05-23
316,2022-05-23
9676,2022-05-23
7709,2022-05-23
1098,2022-05-23
1098,2022-05-23
10696,2022-05-23
1098,2022-05-23
9214,2022-05-23
7672,2022-05-23
9975,2022-05-23
8362,2022-05-23
12255,2022-05-23
12051,2022-05-23
1430,2022-05-23
316,2022-05-23
8682,2022-05-20
11016,2022-05-20
4518,2022-05-20
1141,2022-05-20
11945,2022-05-20
12263,2022-05-20
7128,2022-05-20
12110,2022-05-20
1098,2022-05-20
12387,2022-05-20
7128,2022-05-20
11168,2022-05-20
6158,2022-05-20
10899,2022-05-20
8682,2022-05-20
12376,2022-05-20
11801,2022-05-20
7632,2022-05-20
7632,2022-05-20
1790,2022-05-20
11119,2022-05-20
7409,2022-05-20
8379,2022-05-20
8682,2022-05-20
9866,2022-05-19
624,2022-05-19
1029,2022-05-19
1029,2022-05-19
689,2022-05-19
8028,2022-05-19
6307,2022-05-19
11071,2022-05-19
12175,2022-05-19
1387,2022-05-19
12175,2022-05-19
11931,2022-05-19
8191,2022-05-19
723,2022-05-19
10920,2022-05-19
12229,2022-05-19
10108,2022-05-19
780,2022-05-19
10427,2022-05-19
5030,2022-05-19
4596,2022-05-19
4596,2022-05-19
10236,2022-05-19
12370,2022-05-19
316,2022-05-19
11495,2022-05-19
12054,2022-05-19
11523,2022-05-19
11523,2022-05-19
11119,2022-05-19
8456,2022-05-18
7189,2022-05-18
113,2022-05-18
9831,2022-05-18
6050,2022-05-18
1853,2022-05-18
1038,2022-05-18
1190,2022-05-18
10951,2022-05-18
11131,2022-05-18
11131,2022-05-18
10599,2022-05-18
6015,2022-05-18
7287,2022-05-18
524,2022-05-18
524,2022-05-18
257,2022-05-18
10776,2022-05-18
11350,2022-05-18
7287,2022-05-18
1139,2022-05-18
5066,2022-05-18
442,2022-05-18
6744,2022-05-18
12343,2022-05-18
1023,2022-05-18
11984,2022-05-18
6027,2022-05-18
1183,2022-05-18
1141,2022-05-18
564,2022-05-18
9026,2022-05-18
9541,2022-05-18
11255,2022-05-18
1804,2022-05-18
1804,2022-05-18
12027,2022-05-18
12027,2022-05-18
6246,2022-05-18
6246,2022-05-18
6246,2022-05-18
1804,2022-05-18
10861,2022-05-18
12316,2022-05-18
7128,2022-05-18
6805,2022-05-18
10470,2022-05-18
882,2022-05-18
1804,2022-05-18
8845,2022-05-18
882,2022-05-18
5390,2022-05-18
10691,2022-05-18
6015,2022-05-18
4814,2022-05-17
10909,2022-05-17
11444,2022-05-17
7128,2022-05-17
690,2022-05-17
1098,2022-05-17
4624,2022-05-17
360,2022-05-17
6446,2022-05-17
1106,2022-05-17
603,2022-05-17
9694,2022-05-17
331,2022-05-17
505,2022-05-17
6050,2022-05-17
9106,2022-05-17
4814,2022-05-17
8992,2022-05-17
8655,2022-05-17
8655,2022-05-17
5324,2022-05-17
11512,2022-05-17
11512,2022-05-17
12083,2022-05-17
708,2022-05-17
10413,2022-05-17
1098,2022-05-17
11213,2022-05-17
6972,2022-05-17
9080,2022-05-17
9080,2022-05-17
9080,2022-05-17
11512,2022-05-17
1018,2022-05-17
12227,2022-05-17
11159,2022-05-17
488,2022-05-17
9556,2022-05-17
9556,2022-05-17
12370,2022-05-17
697,2022-05-17
11797,2022-05-17
1098,2022-05-17
11173,2022-05-17
1098,2022-05-17
564,2022-05-16
917,2022-05-16
882,2022-05-16
882,2022-05-16
9690,2022-05-16
6108,2022-05-16
6805,2022-05-16
5394,2022-05-16
10691,2022-05-16
615,2022-05-16
12176,2022-05-16
4624,2022-05-16
4775,2022-05-16
11119,2022-05-16
11301,2022-05-16
300,2022-05-16
476,2022-05-16
967,2022-05-16
11536,2022-05-16
12371,2022-05-16
6173,2022-05-16
12372,2022-05-16
554,2022-05-16
554,2022-05-16
10183,2022-05-16
6557,2022-05-16
11352,2022-05-16
11173,2022-05-16
5871,2022-05-16
1106,2022-05-16
10769,2022-05-16
954,2022-05-16
11567,2022-05-16
633,2022-05-16
484,2022-05-16
6387,2022-05-16
12355,2022-05-16
10637,2022-05-16
11517,2022-05-16
6801,2022-05-16
8655,2022-05-16
11945,2022-05-16
12215,2022-05-16
12376,2022-05-16
11945,2022-05-16
9676,2022-05-16
1098,2022-05-16
8362,2022-05-16
316,2022-05-16
12376,2022-05-16
690,2022-05-16
6446,2022-05-16
1073,2022-05-16
9759,2022-05-16
698,2022-05-16
11173,2022-05-16
4518,2022-05-16
9833,2022-05-16
967,2022-05-16
12281,2022-05-16
10577,2022-05-16
11966,2022-05-16
9879,2022-05-16
12129,2022-05-16
4967,2022-05-13
7189,2022-05-13
193,2022-05-13
10648,2022-05-13
6050,2022-05-13
11555,2022-05-13
10874,2022-05-13
10761,2022-05-13
12355,2022-05-13
1059,2022-05-13
12355,2022-05-13
12166,2022-05-13
650,2022-05-13
10504,2022-05-13
1387,2022-05-13
161,2022-05-13
8448,2022-05-13
1073,2022-05-13
5866,2022-05-13
11813,2022-05-13
12070,2022-05-13
8191,2022-05-12
8682,2022-05-12
11658,2022-05-12
10887,2022-05-12
5872,2022-05-12
11572,2022-05-12
5056,2022-05-12
10550,2022-05-12
1098,2022-05-12
10550,2022-05-12
11517,2022-05-12
1098,2022-05-12
6448,2022-05-12
461,2022-05-12
723,2022-05-12
524,2022-05-12
9034,2022-05-12
11867,2022-05-12
316,2022-05-12
708,2022-05-12
7998,2022-05-12
11349,2022-05-12
8448,2022-05-12
7189,2022-05-12
10023,2022-05-12
6050,2022-05-12
12367,2022-05-12
12279,2022-05-12
11547,2022-05-12
9556,2022-05-12
624,2022-05-12
8434,2022-05-12
7569,2022-05-12
9652,2022-05-11
461,2022-05-11
12358,2022-05-11
10427,2022-05-11
12358,2022-05-11
11255,2022-05-11
11255,2022-05-11
1430,2022-05-11
6050,2022-05-11
523,2022-05-11
667,2022-05-11
6250,2022-05-11
6919,2022-05-11
9831,2022-05-11
6557,2022-05-11
10696,2022-05-11
9866,2022-05-11
11692,2022-05-11
11467,2022-05-11
9080,2022-05-11
8473,2022-05-11
7569,2022-05-11
9593,2022-05-11
689,2022-05-11
1468,2022-05-11
11132,2022-05-11
11495,2022-05-11
8540,2022-05-11
12360,2022-05-11
161,2022-05-11
10550,2022-05-11
6027,2022-05-11
9034,2022-05-11
12360,2022-05-11
12357,2022-05-11
12164,2022-05-11
10112,2022-05-11
12027,2022-05-11
6027,2022-05-11
12085,2022-05-11
8565,2022-05-11
8923,2022-05-11
10594,2022-05-10
11893,2022-05-10
8730,2022-05-10
505,2022-05-10
10599,2022-05-10
113,2022-05-10
1098,2022-05-10
6050,2022-05-10
9541,2022-05-10
1141,2022-05-10
793,2022-05-10
11217,2022-05-10
9580,2022-05-10
281,2022-05-10
9866,2022-05-10
7672,2022-05-10
12165,2022-05-10
10592,2022-05-10
8191,2022-05-10
954,2022-05-10
193,2022-05-10
11517,2022-05-10
12083,2022-05-10
12083,2022-05-10
1190,2022-05-10
11517,2022-05-10
1098,2022-05-10
442,2022-05-10
1809,2022-05-10
554,2022-05-10
113,2022-05-10
6011,2022-05-10
8191,2022-05-10
8456,2022-05-10
6050,2022-05-10
5674,2022-05-10
1058,2022-05-10
1058,2022-05-10
11071,2022-05-10
113,2022-05-10
10899,2022-05-10
10072,2022-05-10
4624,2022-05-10
1023,2022-05-10
316,2022-05-10
202,2022-05-10
8655,2022-05-10
10550,2022-05-10
8028,2022-05-10
8028,2022-05-10
11119,2022-05-09
6050,2022-05-09
1106,2022-05-09
9080,2022-05-09
353,2022-05-09
5445,2022-05-09
9866,2022-05-09
9676,2022-05-09
1038,2022-05-09
10766,2022-05-09
10634,2022-05-09
1098,2022-05-09
1098,2022-05-09
11352,2022-05-09
9214,2022-05-09
12091,2022-05-09
554,2022-05-09
554,2022-05-09
7506,2022-05-09
8042,2022-05-09
5056,2022-05-09
4624,2022-05-09
1851,2022-05-09
1851,2022-05-09
9833,2022-05-09
12029,2022-05-09
9515,2022-05-09
6557,2022-05-09
11301,2022-05-09
9106,2022-05-09
7779,2022-05-09
4518,2022-05-09
12351,2022-05-09
8362,2022-05-09
4775,2022-05-09
9212,2022-05-09
1098,2022-05-09
12110,2022-05-09
6972,2022-05-09
4696,2022-05-09
1035,2022-05-09
4518,2022-05-09
1329,2022-05-09
4518,2022-05-09
9712,2022-05-09
6727,2022-05-09
10814,2022-05-09
12266,2022-05-09
9866,2022-05-09
11960,2022-05-09
316,2022-05-09
162,2022-05-09
1199,2022-05-09
162,2022-05-09
12351,2022-05-09
162,2022-05-09
162,2022-05-09
342,2022-05-09
342,2022-05-09
10787,2022-05-09
8655,2022-05-09
342,2022-05-09
1098,2022-05-06
6437,2022-05-06
6326,2022-05-06
603,2022-05-06
11502,2022-05-06
7287,2022-05-06
10776,2022-05-06
11746,2022-05-06
11746,2022-05-06
5250,2022-05-06
9034,2022-05-06
9034,2022-05-06
11746,2022-05-06
9034,2022-05-06
10634,2022-05-06
9831,2022-05-06
11517,2022-05-06
11517,2022-05-06
143,2022-05-06
10874,2022-05-06
9759,2022-05-06
257,2022-05-06
12267,2022-05-05
12215,2022-05-05
4775,2022-05-05
11361,2022-05-05
12348,2022-05-05
8191,2022-05-05
12263,2022-05-05
12263,2022-05-05
4517,2022-05-05
11010,2022-05-05
6588,2022-05-05
5866,2022-05-05
723,2022-05-05
10809,2022-05-05
1019,2022-05-05
12347,2022-05-05
1083,2022-05-05
6027,2022-05-05
10724,2022-05-05
10949,2022-05-05
11945,2022-05-05
8198,2022-05-05
7189,2022-05-05
7863,2022-05-05
11891,2022-05-05
6246,2022-05-05
6246,2022-05-05
624,2022-05-05
624,2022-05-05
624,2022-05-05
6246,2022-05-05
7863,2022-05-05
9934,2022-05-05
12279,2022-05-05
603,2022-05-05
11444,2022-05-05
316,2022-05-05
12346,2022-05-05
11966,2022-05-05
6050,2022-05-04
1141,2022-05-04
12343,2022-05-04
12117,2022-05-04
10341,2022-05-04
6015,2022-05-04
12344,2022-05-04
10691,2022-05-04
10132,2022-05-04
143,2022-05-04
11287,2022-05-04
564,2022-05-04
5640,2022-05-04
10771,2022-05-04
6173,2022-05-04
9593,2022-05-04
9595,2022-05-04
9593,2022-05-04
9593,2022-05-04
9593,2022-05-04
11350,2022-05-04
12070,2022-05-04
10941,2022-05-04
12070,2022-05-04
11325,2022-05-04
10857,2022-05-04
8231,2022-05-04
484,2022-05-04
7863,2022-05-04
11255,2022-05-04
8927,2022-05-04
10696,2022-05-04
316,2022-05-04
633,2022-05-04
6307,2022-05-04
1430,2022-05-04
1387,2022-05-04
12346,2022-05-04
10211,2022-05-04
11131,2022-05-04
780,2022-05-04
524,2022-05-04
8005,2022-05-04
524,2022-05-04
12322,2022-05-04
10771,2022-05-04
12165,2022-05-04
12165,2022-05-04
11901,2022-05-04
11119,2022-05-04
12316,2022-05-03
12176,2022-05-03
6727,2022-05-03
8501,2022-05-03
8655,2022-05-03
8456,2022-05-03
5902,2022-05-03
8456,2022-05-03
11191,2022-05-03
11191,2022-05-03
11191,2022-05-03
882,2022-05-03
6015,2022-05-03
143,2022-05-03
10691,2022-05-03
882,2022-05-03
6805,2022-05-03
5390,2022-05-03
10470,2022-05-03
8845,2022-05-03
689,2022-05-03
564,2022-05-03
505,2022-05-03
1142,2022-05-03
6358,2022-05-03
7998,2022-05-03
10236,2022-05-03
12247,2022-05-03
7021,2022-05-03
10899,2022-05-03
4814,2022-05-03
10226,2022-05-03
738,2022-05-03
11173,2022-05-03
6573,2022-05-03
9080,2022-05-03
7569,2022-05-03
1098,2022-05-03
4814,2022-05-03
6050,2022-05-03
10592,2022-05-03
6560,2022-05-03
1098,2022-05-03
8423,2022-05-03
9890,2022-05-03
10236,2022-05-02
5820,2022-05-02
316,2022-05-02
690,2022-05-02
6050,2022-05-02
624,2022-05-02
9676,2022-05-02
9226,2022-05-02
11528,2022-05-02
10637,2022-05-02
8655,2022-05-02
650,2022-05-02
1098,2022-05-02
1804,2022-05-02
1106,2022-05-02
8655,2022-05-02
554,2022-05-02
6919,2022-05-02
12275,2022-05-02
554,2022-05-02
6919,2022-05-02
11153,2022-05-02
10961,2022-05-02
698,2022-05-02
1106,2022-05-02
698,2022-05-02
8456,2022-05-02
5394,2022-05-02
7709,2022-05-02
689,2022-05-02
11119,2022-05-02
9833,2022-05-02
8655,2022-05-02
11352,2022-05-02
554,2022-05-02
4518,2022-05-02
193,2022-05-02
4518,2022-05-02
8992,2022-05-02
5390,2022-05-02
4967,2022-05-02
476,2022-05-02
12005,2022-05-02
10899,2022-05-02
5394,2022-05-02
11301,2022-05-02
11349,2022-05-02
615,2022-05-02
615,2022-05-02
8655,2022-05-02
7709,2022-05-02
1190,2022-05-02
12083,2022-05-02
8655,2022-05-02
1049,2022-05-02
10112,2022-05-02
8845,2022-05-02
10470,2022-05-02
316,2022-05-02
10769,2022-05-02
1809,2022-05-02
9690,2022-05-02
4967,2022-05-02
882,2022-05-02
8992,2022-05-02
10599,2022-05-02
8927,2022-05-02
882,2022-05-02
864,2022-05-02
1018,2022-04-29
624,2022-04-29
12051,2022-04-29
193,2022-04-29
12215,2022-04-29
11859,2022-04-29
11414,2022-04-29
7161,2022-04-29
11514,2022-04-29
11514,2022-04-29
7161,2022-04-29
6358,2022-04-29
533,2022-04-29
6342,2022-04-29
9866,2022-04-29
6345,2022-04-29
7128,2022-04-29
8927,2022-04-29
1196,2022-04-29
8936,2022-04-29
8927,2022-04-29
11191,2022-04-29
6955,2022-04-29
7189,2022-04-29
113,2022-04-29
12331,2022-04-28
11999,2022-04-28
10599,2022-04-28
4814,2022-04-28
10387,2022-04-28
6027,2022-04-28
1663,2022-04-28
5872,2022-04-28
5872,2022-04-28
10550,2022-04-28
11159,2022-04-28
12215,2022-04-28
9593,2022-04-28
9886,2022-04-28
8923,2022-04-28
9831,2022-04-28
6560,2022-04-28
8456,2022-04-28
10577,2022-04-28
574,2022-04-28
12331,2022-04-28
10236,2022-04-28
8379,2022-04-28
723,2022-04-28
10413,2022-04-28
1430,2022-04-28
6246,2022-04-28
113,2022-04-28
1098,2022-04-28
5904,2022-04-28
8028,2022-04-28
6727,2022-04-28
6557,2022-04-28
8663,2022-04-28
11945,2022-04-28
12331,2022-04-28
5820,2022-04-28
10691,2022-04-28
5575,2022-04-28
12279,2022-04-28
11119,2022-04-28
11966,2022-04-27
1199,2022-04-27
11724,2022-04-27
8501,2022-04-27
11984,2022-04-27
11813,2022-04-27
554,2022-04-27
11292,2022-04-27
202,2022-04-27
11349,2022-04-27
365,2022-04-27
9402,2022-04-27
11601,2022-04-27
8655,2022-04-27
8655,2022-04-27
5324,2022-04-27
12083,2022-04-27
1132,2022-04-27
7672,2022-04-27
1132,2022-04-27
10829,2022-04-27
524,2022-04-27
9712,2022-04-27
524,2022-04-27
4518,2022-04-27
11255,2022-04-27
1023,2022-04-27
11379,2022-04-27
4518,2022-04-27
6326,2022-04-27
8655,2022-04-27
8655,2022-04-27
6326,2022-04-27
11016,2022-04-27
11512,2022-04-27
10696,2022-04-27
11071,2022-04-27
10504,2022-04-27
316,2022-04-27
917,2022-04-27
316,2022-04-27
12229,2022-04-27
6448,2022-04-27
9690,2022-04-27
11246,2022-04-27
10802,2022-04-27
10899,2022-04-27
690,2022-04-27
9694,2022-04-27
12277,2022-04-27
162,2022-04-26
162,2022-04-26
1058,2022-04-26
6130,2022-04-26
6130,2022-04-26
6130,2022-04-26
1098,2022-04-26
9541,2022-04-26
162,2022-04-26
342,2022-04-26
342,2022-04-26
1098,2022-04-26
793,2022-04-26
162,2022-04-26
1023,2022-04-26
5943,2022-04-26
162,2022-04-26
11119,2022-04-26
331,2022-04-26
6130,2022-04-26
142,2022-04-26
9080,2022-04-26
281,2022-04-26
11352,2022-04-26
161,2022-04-26
11301,2022-04-26
257,2022-04-26
12328,2022-04-26
9541,2022-04-26
6130,2022-04-26
1106,2022-04-26
11399,2022-04-26
5820,2022-04-26
6050,2022-04-26
6727,2022-04-26
678,2022-04-26
9676,2022-04-26
476,2022-04-26
6972,2022-04-26
1809,2022-04-26
442,2022-04-26
6387,2022-04-26
9866,2022-04-26
1035,2022-04-26
442,2022-04-26
954,2022-04-26
624,2022-04-26
1073,2022-04-26
1098,2022-04-26
484,2022-04-26
7021,2022-04-26
793,2022-04-26
8992,2022-04-26
8434,2022-04-26
1098,2022-04-26
12129,2022-04-26
6387,2022-04-26
11567,2022-04-26
5872,2022-04-26
12085,2022-04-26
505,2022-04-26
1804,2022-04-21
12277,2022-04-21
564,2022-04-21
5674,2022-04-21
1804,2022-04-21
1804,2022-04-21
8191,2022-04-21
708,2022-04-21
11593,2022-04-21
12279,2022-04-21
11893,2022-04-21
10599,2022-04-21
10809,2022-04-21
9690,2022-04-21
10857,2022-04-21
6446,2022-04-21
9580,2022-04-21
1387,2022-04-21
11331,2022-04-21
10427,2022-04-21
8362,2022-04-21
10427,2022-04-21
10427,2022-04-21
11517,2022-04-21
12229,2022-04-21
12229,2022-04-21
11518,2022-04-21
1387,2022-04-21
11605,2022-04-20
10594,2022-04-20
11444,2022-04-20
11350,2022-04-20
6050,2022-04-20
4814,2022-04-20
10711,2022-04-20
5820,2022-04-20
8655,2022-04-20
11567,2022-04-20
324,2022-04-20
7189,2022-04-20
12070,2022-04-20
6108,2022-04-20
723,2022-04-20
12164,2022-04-20
12227,2022-04-20
9593,2022-04-20
8565,2022-04-20
11502,2022-04-20
5820,2022-04-20
11250,2022-04-20
5674,2022-04-20
8456,2022-04-20
12005,2022-04-20
11350,2022-04-20
12070,2022-04-20
316,2022-04-20
11168,2022-04-20
698,2022-04-20
11119,2022-04-20
12277,2022-04-20
6015,2022-04-20
10691,2022-04-20
6805,2022-04-20
5390,2022-04-20
10470,2022-04-20
8845,2022-04-20
882,2022-04-20
882,2022-04-20
564,2022-04-20
12316,2022-04-20
316,2022-04-20
10403,2022-04-20
10771,2022-04-20
10941,2022-04-20
11217,2022-04-20
10771,2022-04-20
9577,2022-04-20
524,2022-04-20
6173,2022-04-20
1018,2022-04-20
10183,2022-04-20
1851,2022-04-19
689,2022-04-19
12083,2022-04-19
1851,2022-04-19
780,2022-04-19
10899,2022-04-19
1098,2022-04-19
10899,2022-04-19
11931,2022-04-19
5820,2022-04-19
11801,2022-04-19
9080,2022-04-19
564,2022-04-19
10691,2022-04-19
1098,2022-04-19
9226,2022-04-19
11352,2022-04-19
10613,2022-04-19
12277,2022-04-19
11187,2022-04-19
8655,2022-04-19
12166,2022-04-19
11173,2022-04-19
12085,2022-04-19
954,2022-04-19
9106,2022-04-19
1049,2022-04-19
12323,2022-04-19
9214,2022-04-19
8448,2022-04-19
690,2022-04-19
10226,2022-04-19
1073,2022-04-19
12323,2022-04-19
6027,2022-04-19
12323,2022-04-19
8655,2022-04-19
8448,2022-04-19
780,2022-04-19
6027,2022-04-19
438,2022-04-19
780,2022-04-19
12322,2022-04-19
7287,2022-04-19
864,2022-04-19
11255,2022-04-19
1141,2022-04-19
1141,2022-04-19
5394,2022-04-19
6246,2022-04-19
9106,2022-04-19
4775,2022-04-19
12301,2022-04-19
12110,2022-04-18
4518,2022-04-18
4518,2022-04-18
10949,2022-04-18
7779,2022-04-18
10146,2022-04-18
8992,2022-04-18
8992,2022-04-18
650,2022-04-18
5390,2022-04-18
1098,2022-04-18
5871,2022-04-18
8191,2022-04-18
1106,2022-04-18
1430,2022-04-18
11119,2022-04-18
10001,2022-04-18
954,2022-04-18
7714,2022-04-18
10776,2022-04-18
554,2022-04-18
554,2022-04-18
12318,2022-04-18
12317,2022-04-18
6805,2022-04-18
11301,2022-04-18
316,2022-04-18
8362,2022-04-18
113,2022-04-18
9831,2022-04-18
8198,2022-04-18
8198,2022-04-18
10592,2022-04-18
11132,2022-04-18
11386,2022-04-18
690,2022-04-18
6557,2022-04-18
12266,2022-04-18
10534,2022-04-18
9676,2022-04-18
11797,2022-04-18
10637,2022-04-18
11815,2022-04-18
1838,2022-04-18
10910,2022-04-18
316,2022-04-18
10910,2022-04-18
615,2022-04-18
9908,2022-04-18
1098,2022-04-18
1098,2022-04-15
1038,2022-04-15
7287,2022-04-15
1009,2022-04-15
300,2022-04-15
10874,2022-04-15
12296,2022-04-15
12053,2022-04-15
1098,2022-04-15
10874,2022-04-15
6250,2022-04-15
1098,2022-04-15
1073,2022-04-15
1073,2022-04-15
11444,2022-04-15
12161,2022-04-15
6273,2022-04-15
6345,2022-04-15
1073,2022-04-15
6273,2022-04-15
10835,2022-04-15
6173,2022-04-14
11601,2022-04-14
5866,2022-04-14
954,2022-04-14
624,2022-04-14
8682,2022-04-14
1098,2022-04-14
11349,2022-04-14
11217,2022-04-14
11655,2022-04-14
316,2022-04-14
10634,2022-04-14
10599,2022-04-14
316,2022-04-14
10577,2022-04-14
12308,2022-04-14
1035,2022-04-14
633,2022-04-14
7128,2022-04-14
12310,2022-04-14
1190,2022-04-14
12308,2022-04-14
12247,2022-04-14
11195,2022-04-14
7189,2022-04-14
1035,2022-04-14
10534,2022-04-13
12215,2022-04-13
8379,2022-04-13
5056,2022-04-13
6588,2022-04-13
11010,2022-04-13
4696,2022-04-13
